date,station,volume,mark,price,payment
2020-08-12 15:53:06,C,26.4,Super,2.07,54.65
2020-08-12 18:14:19,C,18.2,Premium,1.9,34.58
2020-08-12 20:35:32,C,21.0,Super,2.07,43.47
2020-08-12 22:56:45,B,26.9,Premium,1.9,51.11
2020-08-13 01:17:58,B,24.6,Regular,1.83,45.02
2020-08-13 03:39:11,B,20.4,Regular,1.83,37.33
2020-08-13 06:00:24,C,24.8,Regular,1.83,45.38
2020-08-13 08:21:37,C,14.7,Regular,1.83,26.9
2020-08-13 10:42:50,A,26.4,Premium,1.9,50.16
2020-08-13 13:04:03,A,5.0,Regular,1.83,9.15
2020-08-13 15:25:16,C,15.3,Regular,1.83,28.0
2020-08-13 17:46:29,C,33.8,Regular,1.83,61.85
2020-08-13 20:07:42,C,12.0,Regular,1.83,21.96
2020-08-13 22:28:55,C,28.3,Premium,1.9,53.77
2020-08-14 00:50:08,A,14.3,Regular,1.83,26.17
2020-08-14 03:11:21,C,30.3,Super,2.07,62.72
2020-08-14 05:32:34,A,20.6,Super,2.07,42.64
2020-08-14 07:53:47,C,18.1,Super,2.07,37.47
2020-08-14 10:15:00,C,22.4,Super,2.07,46.37
2020-08-14 12:36:13,C,7.2,Super,2.07,14.9
2020-08-14 14:57:26,A,36.0,Super,2.07,74.52
2020-08-14 17:18:39,A,40.0,Premium,1.9,76.0
2020-08-14 19:39:52,B,23.9,Super,2.07,49.47
2020-08-14 22:01:05,C,27.5,Regular,1.83,50.32
2020-08-15 00:22:18,B,40.5,Super,2.07,83.84
2020-08-15 02:43:31,B,27.8,Premium,1.9,52.82
2020-08-15 05:04:44,A,10.8,Super,2.07,22.36
2020-08-15 07:25:57,A,43.5,Regular,1.83,79.6
2020-08-15 09:47:10,B,23.4,Regular,1.83,42.82
2020-08-15 12:08:23,C,15.2,Premium,1.9,28.88
2020-08-15 14:29:36,A,44.1,Premium,1.9,83.79
2020-08-15 16:50:49,C,28.5,Premium,1.9,54.15
2020-08-15 19:12:02,C,24.7,Premium,1.9,46.93
2020-08-15 21:33:15,B,15.0,Super,2.07,31.05
2020-08-15 23:54:28,B,40.7,Super,2.07,84.25
2020-08-16 02:15:41,B,71.3,Regular,1.83,130.48
2020-08-16 04:36:54,B,41.9,Premium,1.9,79.61
2020-08-16 06:58:07,A,30.3,Premium,1.9,57.57
2020-08-16 09:19:20,A,33.0,Super,2.07,68.31
2020-08-16 11:40:33,B,24.3,Premium,1.9,46.17
2020-08-16 14:01:46,A,20.1,Regular,1.83,36.78
2020-08-16 16:22:59,B,24.0,Regular,1.83,43.92
2020-08-16 18:44:12,C,15.6,Premium,1.9,29.64
2020-08-16 21:05:25,C,18.0,Regular,1.83,32.94
2020-08-16 23:26:38,C,17.9,Regular,1.83,32.76
2020-08-17 01:47:51,B,25.6,Super,2.07,52.99
2020-08-17 04:09:04,C,18.9,Regular,1.83,34.59
2020-08-17 06:30:17,A,27.2,Premium,1.9,51.68
2020-08-17 08:51:30,C,22.7,Premium,1.9,43.13
2020-08-17 11:12:43,C,23.7,Regular,1.83,43.37
2020-08-17 13:33:56,C,38.4,Premium,1.9,72.96
2020-08-17 15:55:09,A,25.2,Super,2.07,52.16
2020-08-17 18:16:22,B,61.3,Regular,1.83,112.18
2020-08-17 20:37:35,A,28.5,Regular,1.83,52.16
2020-08-17 22:58:48,B,22.6,Regular,1.83,41.36
2020-08-18 01:20:01,B,48.8,Premium,1.9,92.72
2020-08-18 03:41:14,C,21.0,Premium,1.9,39.9
2020-08-18 06:02:27,B,5.0,Regular,1.83,9.15
2020-08-18 08:23:40,A,24.3,Premium,1.9,46.17
2020-08-18 10:44:53,A,21.2,Premium,1.9,40.28
2020-08-18 13:06:06,B,52.5,Regular,1.83,96.08
2020-08-18 15:27:19,C,12.0,Regular,1.83,21.96
2020-08-18 17:48:32,C,18.2,Premium,1.9,34.58
2020-08-18 20:09:45,A,39.7,Regular,1.83,72.65
2020-08-18 22:30:58,C,26.1,Regular,1.83,47.76
2020-08-19 00:52:11,B,26.6,Regular,1.83,48.68
2020-08-19 03:13:24,B,18.0,Regular,1.83,32.94
2020-08-19 05:34:37,A,28.5,Premium,1.9,54.15
2020-08-19 07:55:50,B,28.7,Regular,1.83,52.52
2020-08-19 10:17:03,A,14.9,Super,2.07,30.84
2020-08-19 12:38:16,B,18.6,Regular,1.83,34.04
2020-08-19 14:59:29,A,14.4,Super,2.07,29.81
2020-08-19 17:20:42,C,11.0,Regular,1.83,20.13
2020-08-19 19:41:55,B,42.6,Super,2.07,88.18
2020-08-19 22:03:08,B,40.7,Super,2.07,84.25
2020-08-20 00:24:21,A,35.7,Regular,1.83,65.33
2020-08-20 02:45:34,A,24.3,Regular,1.83,44.47
2020-08-20 05:06:47,B,25.6,Regular,1.83,46.85
2020-08-20 07:28:00,A,21.6,Super,2.07,44.71
2020-08-20 09:49:13,B,44.0,Premium,1.9,83.6
2020-08-20 12:10:26,C,5.0,Premium,1.9,9.5
2020-08-20 14:31:39,A,18.1,Regular,1.83,33.12
2020-08-20 16:52:52,B,16.2,Premium,1.9,30.78
2020-08-20 19:14:05,C,36.7,Premium,1.9,69.73
2020-08-20 21:35:18,C,16.6,Regular,1.83,30.38
2020-08-20 23:56:31,B,5.2,Super,2.07,10.76
2020-08-21 02:17:44,A,26.9,Regular,1.83,49.23
2020-08-21 04:38:57,B,23.7,Premium,1.9,45.03
2020-08-21 07:00:10,C,15.7,Super,2.07,32.5
2020-08-21 09:21:23,B,19.5,Premium,1.9,37.05
2020-08-21 11:42:36,A,15.8,Super,2.07,32.71
2020-08-21 14:03:49,C,29.6,Premium,1.9,56.24
2020-08-21 16:25:02,B,32.3,Regular,1.83,59.11
2020-08-21 18:46:15,A,21.8,Premium,1.9,41.42
2020-08-21 21:07:28,C,9.8,Premium,1.9,18.62
2020-08-21 23:28:41,A,22.2,Super,2.07,45.95
2020-08-22 01:49:54,C,24.7,Premium,1.9,46.93
2020-08-22 04:11:07,B,33.5,Regular,1.83,61.3
2020-08-22 06:32:20,A,26.2,Regular,1.83,47.95
2020-08-22 08:53:33,C,11.8,Regular,1.83,21.59
2020-08-22 11:14:46,A,5.0,Super,2.07,10.35
2020-08-22 13:35:59,A,46.1,Super,2.07,95.43
2020-08-22 15:57:12,B,10.0,Premium,1.9,19.0
2020-08-22 18:18:25,A,5.0,Premium,1.9,9.5
2020-08-22 20:39:38,C,23.2,Premium,1.9,44.08
2020-08-22 23:00:51,C,5.0,Super,2.07,10.35
2020-08-23 01:22:04,C,13.1,Super,2.07,27.12
2020-08-23 03:43:17,C,27.8,Premium,1.9,52.82
2020-08-23 06:04:30,B,54.9,Super,2.07,113.64
2020-08-23 08:25:43,A,29.0,Super,2.07,60.03
2020-08-23 10:46:56,B,22.7,Regular,1.83,41.54
2020-08-23 13:08:09,A,23.6,Regular,1.83,43.19
2020-08-23 15:29:22,A,5.0,Premium,1.9,9.5
2020-08-23 17:50:35,A,18.8,Premium,1.9,35.72
2020-08-23 20:11:48,B,22.6,Regular,1.83,41.36
2020-08-23 22:33:01,A,26.1,Super,2.07,54.03
2020-08-24 00:54:14,B,57.3,Premium,1.9,108.87
2020-08-24 03:15:27,C,5.0,Premium,1.9,9.5
2020-08-24 05:36:40,C,17.4,Premium,1.9,33.06
2020-08-24 07:57:53,A,5.0,Super,2.07,10.35
2020-08-24 10:19:06,B,21.8,Regular,1.83,39.89
2020-08-24 12:40:19,C,12.4,Premium,1.9,23.56
2020-08-24 15:01:32,B,7.4,Regular,1.83,13.54
2020-08-24 17:22:45,B,42.3,Regular,1.83,77.41
2020-08-24 19:43:58,A,27.4,Super,2.07,56.72
2020-08-24 22:05:11,C,30.6,Super,2.07,63.34
2020-08-25 00:26:24,A,17.8,Super,2.07,36.85
2020-08-25 02:47:37,A,23.4,Super,2.07,48.44
2020-08-25 05:08:50,C,39.2,Super,2.07,81.14
2020-08-25 07:30:03,C,21.8,Super,2.07,45.13
2020-08-25 09:51:16,B,40.9,Premium,1.9,77.71
2020-08-25 12:12:29,C,15.1,Regular,1.83,27.63
2020-08-25 14:33:42,B,39.6,Super,2.07,81.97
2020-08-25 16:54:55,B,21.1,Premium,1.9,40.09
2020-08-25 19:16:08,B,5.0,Regular,1.83,9.15
2020-08-25 21:37:21,C,21.7,Super,2.07,44.92
2020-08-25 23:58:34,A,18.6,Super,2.07,38.5
2020-08-26 02:19:47,B,5.5,Premium,1.9,10.45
2020-08-26 04:41:00,A,26.6,Regular,1.83,48.68
2020-08-26 07:02:13,A,13.5,Super,2.07,27.94
2020-08-26 09:23:26,C,55.6,Regular,1.83,101.75
2020-08-26 11:44:39,A,6.5,Premium,1.9,12.35
2020-08-26 14:05:52,A,9.6,Super,2.07,19.87
2020-08-26 16:27:05,C,31.3,Regular,1.83,57.28
2020-08-26 18:48:18,B,27.2,Premium,1.9,51.68
2020-08-26 21:09:31,A,34.6,Premium,1.9,65.74
2020-08-26 23:30:44,C,26.0,Super,2.07,53.82
2020-08-27 01:51:57,A,17.2,Regular,1.83,31.48
2020-08-27 04:13:10,A,7.5,Super,2.07,15.52
2020-08-27 06:34:23,B,44.7,Super,2.07,92.53
2020-08-27 08:55:36,A,8.6,Regular,1.83,15.74
2020-08-27 11:16:49,C,27.9,Regular,1.83,51.06
2020-08-27 13:38:02,A,35.4,Regular,1.83,64.78
2020-08-27 15:59:15,B,27.2,Premium,1.9,51.68
2020-08-27 18:20:28,B,24.7,Premium,1.9,46.93
2020-08-27 20:41:41,C,11.1,Regular,1.83,20.31
2020-08-27 23:02:54,B,35.8,Premium,1.9,68.02
2020-08-28 01:24:07,A,5.0,Super,2.07,10.35
2020-08-28 03:45:20,B,39.6,Regular,1.83,72.47
2020-08-28 06:06:33,C,23.1,Super,2.07,47.82
2020-08-28 08:27:46,B,25.9,Regular,1.83,47.4
2020-08-28 10:48:59,B,32.6,Super,2.07,67.48
2020-08-28 13:10:12,B,9.2,Regular,1.83,16.84
2020-08-28 15:31:25,C,5.0,Super,2.07,10.35
2020-08-28 17:52:38,B,35.9,Regular,1.83,65.7
2020-08-28 20:13:51,B,48.3,Regular,1.83,88.39
2020-08-28 22:35:04,A,5.0,Premium,1.9,9.5
2020-08-29 00:56:17,C,10.4,Super,2.07,21.53
2020-08-29 03:17:30,B,40.0,Premium,1.9,76.0
2020-08-29 05:38:43,C,25.8,Super,2.07,53.41
2020-08-29 07:59:56,B,72.2,Premium,1.9,137.18
2020-08-29 10:21:09,B,44.8,Regular,1.83,81.98
2020-08-29 12:42:22,B,41.3,Premium,1.9,78.47
2020-08-29 15:03:35,A,15.0,Premium,1.9,28.5
2020-08-29 17:24:48,A,30.6,Regular,1.83,56.0
2020-08-29 19:46:01,A,42.4,Premium,1.9,80.56
2020-08-29 22:07:14,C,20.1,Regular,1.83,36.78
2020-08-30 00:28:27,C,20.5,Super,2.07,42.43
2020-08-30 02:49:40,A,26.0,Premium,1.9,49.4
2020-08-30 05:10:53,C,14.6,Regular,1.83,26.72
2020-08-30 07:32:06,B,33.0,Regular,1.83,60.39
2020-08-30 09:53:19,B,32.6,Premium,1.9,61.94
2020-08-30 12:14:32,B,50.6,Super,2.07,104.74
2020-08-30 14:35:45,A,22.0,Premium,1.9,41.8
2020-08-30 16:56:58,C,29.1,Regular,1.83,53.25
2020-08-30 19:18:11,A,22.3,Super,2.07,46.16
2020-08-30 21:39:24,C,28.8,Premium,1.9,54.72
2020-08-31 00:00:37,B,25.5,Regular,1.83,46.66
2020-08-31 02:21:50,A,31.2,Premium,1.9,59.28
2020-08-31 04:43:03,C,29.8,Super,2.07,61.69
2020-08-31 07:04:16,C,10.2,Super,2.07,21.11
2020-08-31 09:25:29,B,45.1,Super,2.07,93.36
2020-08-31 11:46:42,A,22.2,Super,2.07,45.95
2020-08-31 14:07:55,A,18.6,Super,2.07,38.5
2020-08-31 16:29:08,A,15.6,Premium,1.9,29.64
2020-08-31 18:50:21,B,33.5,Super,2.07,69.34
2020-08-31 21:11:34,A,24.3,Super,2.07,50.3
2020-08-31 23:32:47,B,34.5,Regular,1.83,63.14
2020-09-01 01:54:00,B,31.5,Super,2.08,65.52
2020-09-01 04:15:13,B,34.5,Regular,1.84,63.48
2020-09-01 06:36:26,C,47.3,Regular,1.84,87.03
2020-09-01 08:57:39,A,22.4,Regular,1.84,41.22
2020-09-01 11:18:52,A,14.0,Premium,1.91,26.74
2020-09-01 13:40:05,B,5.0,Premium,1.91,9.55
2020-09-01 16:01:18,B,10.6,Regular,1.84,19.5
2020-09-01 18:22:31,A,35.6,Premium,1.91,68.0
2020-09-01 20:43:44,B,35.9,Super,2.08,74.67
2020-09-01 23:04:57,A,7.2,Premium,1.91,13.75
2020-09-02 01:26:10,C,44.2,Super,2.08,91.94
2020-09-02 03:47:23,B,30.8,Super,2.08,64.06
2020-09-02 06:08:36,A,27.1,Premium,1.91,51.76
2020-09-02 08:29:49,B,56.0,Premium,1.91,106.96
2020-09-02 10:51:02,A,41.1,Regular,1.84,75.62
2020-09-02 13:12:15,A,30.6,Premium,1.91,58.45
2020-09-02 15:33:28,B,37.4,Premium,1.91,71.43
2020-09-02 17:54:41,C,28.9,Premium,1.91,55.2
2020-09-02 20:15:54,A,19.4,Super,2.08,40.35
2020-09-02 22:37:07,A,25.2,Super,2.08,52.42
2020-09-03 00:58:20,A,28.3,Super,2.08,58.86
2020-09-03 03:19:33,C,18.5,Regular,1.84,34.04
2020-09-03 05:40:46,C,10.2,Regular,1.84,18.77
2020-09-03 08:01:59,B,22.8,Regular,1.84,41.95
2020-09-03 10:23:12,C,10.0,Super,2.08,20.8
2020-09-03 12:44:25,B,27.2,Premium,1.91,51.95
2020-09-03 15:05:38,B,5.0,Regular,1.84,9.2
2020-09-03 17:26:51,C,23.2,Regular,1.84,42.69
2020-09-03 19:48:04,B,5.0,Super,2.08,10.4
2020-09-03 22:09:17,C,15.8,Regular,1.84,29.07
2020-09-04 00:30:30,B,33.0,Premium,1.91,63.03
2020-09-04 02:51:43,C,27.6,Super,2.08,57.41
2020-09-04 05:12:56,C,26.4,Super,2.08,54.91
2020-09-04 07:34:09,B,30.6,Premium,1.91,58.45
2020-09-04 09:55:22,A,9.7,Premium,1.91,18.53
2020-09-04 12:16:35,B,39.3,Premium,1.91,75.06
2020-09-04 14:37:48,C,8.9,Regular,1.84,16.38
2020-09-04 16:59:01,A,34.0,Premium,1.91,64.94
2020-09-04 19:20:14,B,34.7,Super,2.08,72.18
2020-09-04 21:41:27,B,44.4,Premium,1.91,84.8
2020-09-05 00:02:40,B,26.7,Super,2.08,55.54
2020-09-05 02:23:53,A,13.0,Super,2.08,27.04
2020-09-05 04:45:06,C,7.0,Regular,1.84,12.88
2020-09-05 07:06:19,B,10.8,Premium,1.91,20.63
2020-09-05 09:27:32,B,5.0,Regular,1.84,9.2
2020-09-05 11:48:45,B,38.8,Premium,1.91,74.11
2020-09-05 14:09:58,B,40.5,Premium,1.91,77.35
2020-09-05 16:31:11,B,33.7,Premium,1.91,64.37
2020-09-05 18:52:24,C,19.5,Premium,1.91,37.24
2020-09-05 21:13:37,C,40.2,Premium,1.91,76.78
2020-09-05 23:34:50,B,25.1,Super,2.08,52.21
2020-09-06 01:56:03,A,24.4,Super,2.08,50.75
2020-09-06 04:17:16,C,19.3,Premium,1.91,36.86
2020-09-06 06:38:29,A,18.3,Super,2.08,38.06
2020-09-06 08:59:42,C,26.0,Regular,1.84,47.84
2020-09-06 11:20:55,B,18.1,Regular,1.84,33.3
2020-09-06 13:42:08,C,12.9,Regular,1.84,23.74
2020-09-06 16:03:21,B,35.4,Premium,1.91,67.61
2020-09-06 18:24:34,C,14.8,Premium,1.91,28.27
2020-09-06 20:45:47,B,28.1,Super,2.08,58.45
2020-09-06 23:07:00,B,21.9,Super,2.08,45.55
2020-09-07 01:28:13,B,26.3,Super,2.08,54.7
2020-09-07 03:49:26,B,17.6,Regular,1.84,32.38
2020-09-07 06:10:39,A,15.0,Regular,1.84,27.6
2020-09-07 08:31:52,B,15.6,Regular,1.84,28.7
2020-09-07 10:53:05,A,31.2,Regular,1.84,57.41
2020-09-07 13:14:18,A,23.9,Super,2.08,49.71
2020-09-07 15:35:31,B,38.5,Premium,1.91,73.54
2020-09-07 17:56:44,A,33.3,Premium,1.91,63.6
2020-09-07 20:17:57,C,15.2,Regular,1.84,27.97
2020-09-07 22:39:10,B,38.0,Premium,1.91,72.58
2020-09-08 01:00:23,A,21.9,Premium,1.91,41.83
2020-09-08 03:21:36,B,24.3,Premium,1.91,46.41
2020-09-08 05:42:49,B,42.9,Regular,1.84,78.94
2020-09-08 08:04:02,B,33.7,Super,2.08,70.1
2020-09-08 10:25:15,A,18.2,Super,2.08,37.86
2020-09-08 12:46:28,C,24.7,Premium,1.91,47.18
2020-09-08 15:07:41,C,7.2,Super,2.08,14.98
2020-09-08 17:28:54,A,24.8,Super,2.08,51.58
2020-09-08 19:50:07,B,6.6,Regular,1.84,12.14
2020-09-08 22:11:20,A,11.2,Regular,1.84,20.61
2020-09-09 00:32:33,A,28.4,Premium,1.91,54.24
2020-09-09 02:53:46,A,5.0,Premium,1.91,9.55
2020-09-09 05:14:59,B,50.2,Premium,1.91,95.88
2020-09-09 07:36:12,A,31.1,Regular,1.84,57.22
2020-09-09 09:57:25,B,5.0,Super,2.08,10.4
2020-09-09 12:18:38,A,48.4,Regular,1.84,89.06
2020-09-09 14:39:51,C,46.2,Regular,1.84,85.01
2020-09-09 17:01:04,A,20.0,Super,2.08,41.6
2020-09-09 19:22:17,A,11.8,Super,2.08,24.54
2020-09-09 21:43:30,C,36.5,Premium,1.91,69.72
2020-09-10 00:04:43,B,21.9,Super,2.08,45.55
2020-09-10 02:25:56,B,28.5,Super,2.08,59.28
2020-09-10 04:47:09,A,35.4,Super,2.08,73.63
2020-09-10 07:08:22,C,18.3,Super,2.08,38.06
2020-09-10 09:29:35,B,23.2,Premium,1.91,44.31
2020-09-10 11:50:48,A,8.0,Premium,1.91,15.28
2020-09-10 14:12:01,C,13.6,Super,2.08,28.29
2020-09-10 16:33:14,B,23.0,Super,2.08,47.84
2020-09-10 18:54:27,B,10.0,Premium,1.91,19.1
2020-09-10 21:15:40,C,8.4,Premium,1.91,16.04
2020-09-10 23:36:53,C,20.1,Super,2.08,41.81
2020-09-11 01:58:06,C,5.0,Regular,1.84,9.2
2020-09-11 04:19:19,C,11.1,Premium,1.91,21.2
2020-09-11 06:40:32,A,43.3,Premium,1.91,82.7
2020-09-11 09:01:45,C,16.3,Premium,1.91,31.13
2020-09-11 11:22:58,B,20.2,Super,2.08,42.02
2020-09-11 13:44:11,B,21.8,Super,2.08,45.34
2020-09-11 16:05:24,A,18.4,Premium,1.91,35.14
2020-09-11 18:26:37,B,33.9,Super,2.08,70.51
2020-09-11 20:47:50,B,33.0,Super,2.08,68.64
2020-09-11 23:09:03,C,15.9,Premium,1.91,30.37
2020-09-12 01:30:16,B,23.6,Super,2.08,49.09
2020-09-12 03:51:29,A,36.4,Regular,1.84,66.98
2020-09-12 06:12:42,C,5.0,Super,2.08,10.4
2020-09-12 08:33:55,C,19.2,Super,2.08,39.94
2020-09-12 10:55:08,A,23.5,Premium,1.91,44.88
2020-09-12 13:16:21,C,12.1,Premium,1.91,23.11
2020-09-12 15:37:34,C,18.6,Regular,1.84,34.22
2020-09-12 17:58:47,A,12.0,Super,2.08,24.96
2020-09-12 20:20:00,C,26.1,Regular,1.84,48.02
2020-09-12 22:41:13,A,7.3,Regular,1.84,13.43
2020-09-13 01:02:26,A,33.7,Premium,1.91,64.37
2020-09-13 03:23:39,B,25.5,Super,2.08,53.04
2020-09-13 05:44:52,B,20.5,Premium,1.91,39.16
2020-09-13 08:06:05,C,9.9,Regular,1.84,18.22
2020-09-13 10:27:18,C,30.0,Regular,1.84,55.2
2020-09-13 12:48:31,A,14.8,Premium,1.91,28.27
2020-09-13 15:09:44,C,8.2,Premium,1.91,15.66
2020-09-13 17:30:57,A,33.6,Premium,1.91,64.18
2020-09-13 19:52:10,A,12.1,Premium,1.91,23.11
2020-09-13 22:13:23,C,18.9,Premium,1.91,36.1
2020-09-14 00:34:36,A,31.0,Regular,1.84,57.04
2020-09-14 02:55:49,B,28.5,Premium,1.91,54.43
2020-09-14 05:17:02,C,36.9,Super,2.08,76.75
2020-09-14 07:38:15,B,15.4,Regular,1.84,28.34
2020-09-14 09:59:28,C,17.7,Regular,1.84,32.57
2020-09-14 12:20:41,A,20.6,Super,2.08,42.85
2020-09-14 14:41:54,C,25.9,Super,2.08,53.87
2020-09-14 17:03:07,B,43.4,Regular,1.84,79.86
2020-09-14 19:24:20,A,22.8,Premium,1.91,43.55
2020-09-14 21:45:33,C,18.4,Regular,1.84,33.86
2020-09-15 00:06:46,C,5.1,Regular,1.84,9.38
2020-09-15 02:27:59,C,20.9,Super,2.08,43.47
2020-09-15 04:49:12,B,17.8,Regular,1.84,32.75
2020-09-15 07:10:25,B,34.6,Premium,1.91,66.09
2020-09-15 09:31:38,C,15.7,Super,2.08,32.66
2020-09-15 11:52:51,A,19.4,Regular,1.84,35.7
2020-09-15 14:14:04,A,5.9,Regular,1.84,10.86
2020-09-15 16:35:17,B,5.0,Premium,1.91,9.55
2020-09-15 18:56:30,A,42.5,Regular,1.84,78.2
2020-09-15 21:17:43,B,28.1,Regular,1.84,51.7
2020-09-15 23:38:56,C,23.8,Regular,1.84,43.79
2020-09-16 02:00:09,B,14.4,Regular,1.84,26.5
2020-09-16 04:21:22,B,38.0,Premium,1.91,72.58
2020-09-16 06:42:35,C,26.7,Regular,1.84,49.13
2020-09-16 09:03:48,A,13.2,Regular,1.84,24.29
2020-09-16 11:25:01,B,12.4,Regular,1.84,22.82
2020-09-16 13:46:14,B,16.8,Super,2.08,34.94
2020-09-16 16:07:27,C,19.5,Premium,1.91,37.24
2020-09-16 18:28:40,A,23.9,Super,2.08,49.71
2020-09-16 20:49:53,B,26.9,Super,2.08,55.95
2020-09-16 23:11:06,C,32.7,Premium,1.91,62.46
2020-09-17 01:32:19,B,17.0,Super,2.08,35.36
2020-09-17 03:53:32,C,9.0,Super,2.08,18.72
2020-09-17 06:14:45,A,22.0,Super,2.08,45.76
2020-09-17 08:35:58,A,5.0,Premium,1.91,9.55
2020-09-17 10:57:11,A,29.7,Regular,1.84,54.65
2020-09-17 13:18:24,A,23.1,Premium,1.91,44.12
2020-09-17 15:39:37,B,21.9,Premium,1.91,41.83
2020-09-17 18:00:50,B,21.3,Premium,1.91,40.68
2020-09-17 20:22:03,A,32.0,Super,2.08,66.56
2020-09-17 22:43:16,A,31.7,Regular,1.84,58.33
2020-09-18 01:04:29,A,19.2,Premium,1.91,36.67
2020-09-18 03:25:42,B,34.2,Premium,1.91,65.32
2020-09-18 05:46:55,A,31.5,Regular,1.84,57.96
2020-09-18 08:08:08,A,25.7,Regular,1.84,47.29
2020-09-18 10:29:21,A,19.7,Regular,1.84,36.25
2020-09-18 12:50:34,C,23.6,Super,2.08,49.09
2020-09-18 15:11:47,A,10.6,Regular,1.84,19.5
2020-09-18 17:33:00,C,20.5,Super,2.08,42.64
2020-09-18 19:54:13,C,17.5,Premium,1.91,33.42
2020-09-18 22:15:26,A,17.7,Super,2.08,36.82
2020-09-19 00:36:39,C,5.0,Regular,1.84,9.2
2020-09-19 02:57:52,A,10.7,Super,2.08,22.26
2020-09-19 05:19:05,B,19.9,Regular,1.84,36.62
2020-09-19 07:40:18,B,38.3,Super,2.08,79.66
2020-09-19 10:01:31,B,30.2,Premium,1.91,57.68
2020-09-19 12:22:44,B,38.8,Super,2.08,80.7
2020-09-19 14:43:57,C,32.1,Premium,1.91,61.31
2020-09-19 17:05:10,A,25.6,Regular,1.84,47.1
2020-09-19 19:26:23,A,23.5,Premium,1.91,44.88
2020-09-19 21:47:36,A,11.3,Regular,1.84,20.79
2020-09-20 00:08:49,B,52.7,Regular,1.84,96.97
2020-09-20 02:30:02,B,7.7,Premium,1.91,14.71
2020-09-20 04:51:15,A,23.3,Premium,1.91,44.5
2020-09-20 07:12:28,B,37.4,Super,2.08,77.79
2020-09-20 09:33:41,A,31.4,Super,2.08,65.31
2020-09-20 11:54:54,A,9.2,Premium,1.91,17.57
2020-09-20 14:16:07,A,17.4,Premium,1.91,33.23
2020-09-20 16:37:20,A,13.2,Premium,1.91,25.21
2020-09-20 18:58:33,A,5.0,Premium,1.91,9.55
2020-09-20 21:19:46,A,23.4,Regular,1.84,43.06
2020-09-20 23:40:59,A,14.1,Premium,1.91,26.93
2020-09-21 02:02:12,B,46.3,Premium,1.91,88.43
2020-09-21 04:23:25,A,28.8,Premium,1.91,55.01
2020-09-21 06:44:38,A,22.4,Premium,1.91,42.78
2020-09-21 09:05:51,B,20.2,Regular,1.84,37.17
2020-09-21 11:27:04,B,28.0,Super,2.08,58.24
2020-09-21 13:48:17,B,23.0,Super,2.08,47.84
2020-09-21 16:09:30,A,22.8,Super,2.08,47.42
2020-09-21 18:30:43,C,38.6,Super,2.08,80.29
2020-09-21 20:51:56,C,9.3,Super,2.08,19.34
2020-09-21 23:13:09,B,24.2,Regular,1.84,44.53
2020-09-22 01:34:22,C,26.8,Super,2.08,55.74
2020-09-22 03:55:35,B,21.1,Regular,1.84,38.82
2020-09-22 06:16:48,A,39.4,Regular,1.84,72.5
2020-09-22 08:38:01,C,26.5,Super,2.08,55.12
2020-09-22 10:59:14,A,14.1,Super,2.08,29.33
2020-09-22 13:20:27,C,21.8,Super,2.08,45.34
2020-09-22 15:41:40,A,14.3,Premium,1.91,27.31
2020-09-22 18:02:53,C,11.9,Regular,1.84,21.9
2020-09-22 20:24:06,A,20.5,Super,2.08,42.64
2020-09-22 22:45:19,A,35.9,Premium,1.91,68.57
2020-09-23 01:06:32,C,27.2,Regular,1.84,50.05
2020-09-23 03:27:45,A,21.8,Premium,1.91,41.64
2020-09-23 05:48:58,A,30.6,Premium,1.91,58.45
2020-09-23 08:10:11,A,25.0,Super,2.08,52.0
2020-09-23 10:31:24,C,8.2,Regular,1.84,15.09
2020-09-23 12:52:37,C,18.3,Premium,1.91,34.95
2020-09-23 15:13:50,A,21.2,Regular,1.84,39.01
2020-09-23 17:35:03,A,30.4,Super,2.08,63.23
2020-09-23 19:56:16,C,14.2,Regular,1.84,26.13
2020-09-23 22:17:29,C,10.8,Premium,1.91,20.63
2020-09-24 00:38:42,A,21.5,Premium,1.91,41.06
2020-09-24 02:59:55,A,14.8,Regular,1.84,27.23
2020-09-24 05:21:08,A,18.5,Premium,1.91,35.34
2020-09-24 07:42:21,B,25.3,Premium,1.91,48.32
2020-09-24 10:03:34,C,16.0,Premium,1.91,30.56
2020-09-24 12:24:47,B,39.1,Super,2.08,81.33
2020-09-24 14:46:00,C,33.8,Super,2.08,70.3
2020-09-24 17:07:13,C,28.3,Premium,1.91,54.05
2020-09-24 19:28:26,C,5.0,Regular,1.84,9.2
2020-09-24 21:49:39,C,13.5,Super,2.08,28.08
2020-09-25 00:10:52,C,18.0,Regular,1.84,33.12
2020-09-25 02:32:05,C,5.0,Premium,1.91,9.55
2020-09-25 04:53:18,C,11.1,Premium,1.91,21.2
2020-09-25 07:14:31,B,23.9,Regular,1.84,43.98
2020-09-25 09:35:44,A,17.0,Super,2.08,35.36
2020-09-25 11:56:57,A,22.1,Regular,1.84,40.66
2020-09-25 14:18:10,B,8.2,Regular,1.84,15.09
2020-09-25 16:39:23,B,20.3,Premium,1.91,38.77
2020-09-25 19:00:36,B,28.4,Super,2.08,59.07
2020-09-25 21:21:49,B,26.5,Regular,1.84,48.76
2020-09-25 23:43:02,C,24.3,Super,2.08,50.54
2020-09-26 02:04:15,A,26.3,Premium,1.91,50.23
2020-09-26 04:25:28,C,15.7,Super,2.08,32.66
